dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,review_selected_source,review_attempt_count,review_finite_attempt_count,review_branch_multiplicity,review_selected_state_reproducing_attempt_count,review_status,review_interpolated,review_selected_attempt,review_selected_at_kernel_bound,attempt_01_lml,attempt_02_lml,review_all_attempt_sources,review_all_finite_lml,window,draw_index
2021,0.247,0.006747772875,0.23181751103125,0.26218248896875,33240766.184267055,1.64,0.235933652485,0.258066347515,0.02213269503,0.0,1.0,8000,0.000125,True,3611.111705866733,1.4282126202347234e-05,0.1686386553648109,0.9595588043597412,1476.5445391046069,1540.7523311588318,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.37**2 * RBF(length_scale=0.32),0.0296476585264336,0.4042862526331858,0.1094812347619452,0.3201177751727109,0.0269524168422123,70.00678097867954,1565.5751927423562,368,307,61,416,48,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.87714545403395,4.393695383001999,59.91402795002726,47.440508313301955,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_00/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,0
2021,0.248,0.006788906,0.2327249615,0.2632750385,32306957.309929177,1.64,0.23686619416,0.25913380584,0.02226761168,0.0,1.0,8000,0.000125,True,3754.8932117187264,1.5218427290551527e-05,0.1399230120585894,1.0806652994319443,1657.2213528336886,1534.9293403830006,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.39**2 * RBF(length_scale=0.32),0.0297073002091074,0.4050995483060104,0.1097014762712903,0.3203510778343529,0.027006636553734,70.47521005088673,1561.9333302869782,367,308,59,416,49,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.861939090303345,4.375859705393982,59.67081416446339,47.18743753917832,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_00/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,0
2021,0.249,0.006830210875,0.23363202553125,0.26436797446875,31367919.80580777,1.64,0.237798454165,0.260201545835,0.0224030916699999,0.0,1.0,8000,0.000125,True,3827.138775258823,1.5911424644619748e-05,0.1237099831876226,1.1566387921144543,1761.2723135509243,1523.5226162488188,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.4**2 * RBF(length_scale=0.32),0.029767198125712,0.4059163380778918,0.1099226639871329,0.3204719191270133,0.0270610892051927,70.56144079233582,1560.3913320209435,367,310,57,416,49,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.842535852751912,4.358166778520153,59.429546979820266,46.91976938808837,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_00/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,0
2021,0.25,0.0068716875,0.234538703125,0.265461296875,30463229.35640608,1.64,0.2387304325,0.2612695675,0.022539135,0.0,1.0,8000,0.000125,True,3836.744998975379,1.635938257578087e-05,0.1195564347605512,1.177207064841968,1784.9318067910576,1515.7798628144035,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.35**2 * RBF(length_scale=0.32),0.0298273491207752,0.4067365789196631,0.1101447862571196,0.3201455599726325,0.0271157719279775,69.71958444082915,1559.1611154672676,366,311,55,416,50,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.806617964739276,4.3406148956534025,59.19020312254639,46.58907436821487,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_00/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,0
2021,0.05,0.0019941875,0.045513078125,0.054486921875,432274745.5035101,1.64,0.0467295325,0.0532704675,0.0065409349999999,0.0,1.0,8000,0.000125,True,20215.75832327272,3.0372468544050695e-05,0.0015787589959,2.9519717674378465,14042.562690260922,4757.230809035138,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.27**2 * RBF(length_scale=0.323),0.0430198208653474,0.586633920891102,0.1588612167593829,0.3228428833433129,0.0391089280594068,52.83278437267712,1681.4764444920104,402,9,393,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.25496630469932,21.57260581833327,294.1718975227264,161.89194012263783,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,1
2021,0.051,0.002001485875,0.04649665678125,0.0555033432187499,505722115.71658146,1.64,0.047717563165,0.0542824368349999,0.0065648736699999,0.0,1.0,8000,0.000125,True,16321.050910689251,2.0548774169301298e-05,0.0220033910240948,2.0140262073712436,9914.048265366817,4941.223293286111,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.24**2 * RBF(length_scale=0.324),0.0423437473933882,0.5774147371825666,0.1563646500091317,0.3236555554118894,0.0384943158121711,52.47182066288752,1675.4173226916166,401,10,391,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.407879152629496,21.15615599504954,288.4930362961301,161.7076390368678,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,1
2021,0.052,0.002008956,0.047479849,0.056520151,582496150.2912881,1.64,0.04870531216,0.0552946878399999,0.0065893756799999,0.0,1.0,8000,0.000125,True,8048.667940547852,8.628742904476754e-06,0.4999513009912829,0.0001220703125,-142.3201713707414,4959.719009953839,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.54**2 * RBF(length_scale=0.318),0.0416967826910809,0.5685924912420126,0.1539755745145915,0.3178199560485413,0.0379061660828008,56.853423090326174,1673.149510496169,402,12,390,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.384386734187443,20.75544844739304,283.02884246445046,158.20155147675774,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,1
2021,0.053,0.002016597875,0.0484626547812499,0.05753734521875,661992830.0519445,1.64,0.049692779485,0.056307220515,0.00661444103,0.0,1.0,8000,0.000125,True,6247.179675641135,5.781955750437479e-06,0.5,0.0,-5453.379130586434,5105.897980447647,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.62**2 * RBF(length_scale=0.317),0.0410773062694674,0.5601450854927381,0.1516880062237032,0.3173211689640979,0.0373430056995158,58.13759754753332,1669.3242602949038,402,14,388,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.4974726329598,20.369607039017364,277.76736871387317,157.3547075983594,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,1
2021,0.054,0.0020244115,0.049445074125,0.058554925875,743432117.467634,1.64,0.05067996514,0.05732003486,0.00664006972,0.0,1.0,8000,0.000125,True,5926.75009297746,4.794037844120612e-06,0.5,0.0,-10301.240277298708,5517.18932516056,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.49**2 * RBF(length_scale=0.315),0.0404838157112043,0.552052032425514,0.1494963970927404,0.3152802649068757,0.0368034688283676,56.11904295823341,1663.2435839662378,401,15,386,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.566591001983543,19.99781947059892,272.6975382354398,155.73921848738544,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv,1,1,1,1,single_attempt_outside_55_75MeV,False,,,,,,,window_3p0,1
2021,0.055,0.002032396875,0.05042710703125,0.05957289296875,825863093.242175,1.64,0.051666869125,0.058333130875,0.0066662617499999,0.0,1.0,8000,0.000125,True,6042.329046966945,4.319699598067538e-06,0.5,0.0,-10237.68800958623,5607.632623761644,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.47**2 * RBF(length_scale=0.317),0.0399149161083646,0.5442943105686093,0.1473955960828078,0.3165063838906303,0.0362862873712406,55.82684309408387,1668.5444339685955,402,17,385,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.722479118695494,19.639331569216612,267.8090668529538,155.730599561481,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1668.544433604411,1668.5444339685955,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1668.5444336|1668.54443397,window_3p0,1
2021,0.056,0.002040554,0.0514087535,0.0605912465,908338548.8222152,1.64,0.05265349144,0.05934650856,0.00669301712,0.0,1.0,8000,0.000125,True,7069.811165573994,4.513276735484605e-06,0.5,0.0,-6675.387953540968,5859.931646104344,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.49**2 * RBF(length_scale=0.318),0.0393693106142212,0.5368542356484718,0.1453808142699889,0.3175065692934664,0.0357902823765647,56.08684598347358,1662.5352346024165,401,18,383,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.871306628789478,19.293442180026243,263.0923933639942,155.59821954893937,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1662.535234247882,1662.5352346024165,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1662.53523425|1662.5352346,window_3p0,1
2021,0.057,0.002048882875,0.05239001353125,0.06160998646875,990364690.812638,1.64,0.053639832085,0.060360167915,0.0067203358299999,0.0,1.0,8000,0.000125,True,8899.855649554742,5.119562872970408e-06,0.4999311292015692,0.0001726334915006,-1405.9196873906244,5886.9018174719195,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.79**2 * RBF(length_scale=0.319),0.0388457919743114,0.5297153451042469,0.1434475935717297,0.3194029801275581,0.0353143563402831,60.62547755245278,1659.499284613021,401,20,381,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.044564682132256,18.959498587400432,258.53861710091496,155.89128301321668,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,3,3,2,2,resolved_reproduced_max_lml,False,attempt_02_55_75MeV,False,1327.7966971027447,1659.499284613021,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repairs/window_3p0/draw_01/m057/attempt_03/results_single.csv,1327.7966971|1659.49928461|1659.49928403,window_3p0,1
2021,0.058,0.0020573835,0.053370887125,0.062629112875,1071410643.1244516,1.64,0.05462589106,0.06137410894,0.00674821788,0.0,1.0,8000,0.000125,True,11525.18749847402,6.022599333322346e-06,0.3286121262773065,0.4437487400735511,2606.3798827487144,5976.42956292098,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.96**2 * RBF(length_scale=0.319),0.0383432349203511,0.5228622943684247,0.1415917786595051,0.3187004034843937,0.0348574862912283,63.403653743263526,1657.5014437881705,401,21,380,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.142954280228546,18.63689240258374,254.13944185341464,154.90568651123806,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1657.5014437457737,1657.5014437881705,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1657.50144375|1657.50144379,window_3p0,1
2021,0.059,0.002066055875,0.0543513742812499,0.0636486257187499,1150349097.6454432,1.64,0.055611668365,0.0623883316349999,0.0067766632699999,0.0,1.0,8000,0.000125,True,12751.667081788151,6.1010589316722055e-06,0.2540727573389012,0.6617280655422496,4013.357251805587,6064.819679059312,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.74**2 * RBF(length_scale=0.317),0.0378605893261601,0.516280763538548,0.139809491685398,0.3166244511618823,0.0344187175692365,59.895699788056575,1656.9075091066368,401,23,378,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.199193738841725,18.325055863341635,249.88712540920412,153.2506719654338,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1656.9075085913971,1656.9075091066368,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1656.90750859|1656.90750911,window_3p0,1
2021,0.06,0.0020749,0.055331475,0.064668525,1227207975.1595435,1.64,0.056597164,0.063402836,0.006805672,0.0,1.0,8000,0.000125,True,12268.83013592408,5.410702510643101e-06,0.2915122748347359,0.5489721686147712,3342.6119709041686,6087.975176722493,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.71**2 * RBF(length_scale=0.315),0.0373968740379758,0.5099573732451246,0.1380971094990222,0.3153756633440471,0.0339971582163416,59.39762229836467,1661.3353190497076,402,25,377,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.27653015399544,18.023458498229218,245.77443406676204,151.99559658009883,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1661.3353189469874,1661.3353190497076,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1661.33531895|1661.33531905,window_3p0,1
2021,0.061,0.002083915875,0.05631118928125,0.06568881071875,1300453913.1829832,1.64,0.057582377965,0.064417622035,0.0068352440699999,0.0,1.0,8000,0.000125,True,12348.28436787241,5.054774005963118e-06,0.3341067515229735,0.4286011574856379,2785.882481991385,6338.503337118559,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.59**2 * RBF(length_scale=0.315),0.0369511713028735,0.5038796086755482,0.136451243073103,0.3147997754909395,0.0335919739117032,57.55918846864013,1656.2605057556773,401,26,375,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.37127947045903,17.731604114236877,241.7946015577755,151.0616523764135,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1656.2605052620186,1656.2605057556773,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1656.26050526|1656.26050576,window_3p0,1
2021,0.062,0.0020931035,0.057290517125,0.066709482875,1370023171.7780347,1.64,0.05856731026,0.06543268974,0.0068653794799999,0.0,1.0,8000,0.000125,True,11246.767516893064,4.299599837689393e-06,0.4484938609505786,0.129467522529015,1162.1924274814182,6409.076931357587,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.88**2 * RBF(length_scale=0.317),0.0365226217287332,0.4980357508463617,0.1348687188919183,0.3170836767832242,0.0332023833897574,62.10657236369643,1654.5475043539902,401,28,373,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.550027570642438,17.449028071824063,237.9412918885099,151.48972651530332,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_01_full,False,1654.5475043539902,1654.547503484445,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1654.54750435|1654.54750348,window_3p0,1
2021,0.063,0.002102462875,0.05826945853125,0.06773054146875,1435377963.0200844,1.64,0.059551960885,0.066448039115,0.0068960782299999,0.0,1.0,8000,0.000125,True,11634.426302739408,4.177900293283954e-06,0.3779809894580598,0.310787755285334,1501.6386660216456,6493.969477750759,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.86**2 * RBF(length_scale=0.317),0.0361104197174945,0.4924148143294715,0.133346562087477,0.3169875264770465,0.0328276542886314,61.74924308072403,1654.2764932311777,401,29,372,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.65611260829022,17.17529481584524,234.20856567061688,150.76961892944078,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv,3,3,2,2,resolved_reproduced_max_lml,False,attempt_01_full,False,1654.2764932311777,1618.0742457447016,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repairs/window_3p0/draw_01/m063/attempt_03/results_single.csv,1654.27649323|1618.07424574|1654.27649212,window_3p0,1
2021,0.064,0.002111994,0.0592480135,0.0687519865,1496380668.9381518,1.64,0.06053632984,0.06746367016,0.00692734032,0.0,1.0,8000,0.000125,True,11354.806097172335,3.850149392831344e-06,0.4367325382314291,0.1592586766009716,1054.9848371942282,6510.897646091071,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.96**2 * RBF(length_scale=0.318),0.0357138093206567,0.4870064907362281,0.1318819811349368,0.3181957908019291,0.0324670993824152,63.4365753050235,1654.090577587958,401,31,370,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.800561086595556,16.909995634768247,230.59084956502153,150.66131381146403,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1654.0905773327695,1654.090577587958,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1654.09057733|1654.09057759,window_3p0,1
2021,0.065,0.002121696875,0.06022618203125,0.06977381796875,1552473659.1740165,1.64,0.061520417125,0.068479582875,0.0069591657499999,0.0,1.0,8000,0.000125,True,12213.866697569632,3.930388685916612e-06,0.3714318578988947,0.3280634141074592,2154.159586579337,6575.736175119696,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.24**2 * RBF(length_scale=0.322),0.0353320804721528,0.4818010973475384,0.1304723539415717,0.3219514427429569,0.0321200731565025,67.8835404065319,1650.5319059797027,400,32,368,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.023372025781931,16.652746623927047,227.08290850809607,151.74243151154988,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1650.5319058808252,1650.5319059797027,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1650.53190588|1650.53190598,window_3p0,1
2021,0.066,0.0021315715,0.061203964125,0.070796035875,1603610944.1033652,1.64,0.06250422274,0.06949577726,0.0069915545199999,0.0,1.0,8000,0.000125,True,12913.305729185631,3.961999426187814e-06,0.3036453606011582,0.513944604218927,3295.706250710399,6500.170165672898,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.25**2 * RBF(length_scale=0.322),0.0349645655591176,0.4767895303516045,0.1291152151834926,0.3218592759798236,0.0317859686901069,68.09633090328924,1656.0778096578304,401,34,367,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.125828761669888,16.403186831461046,223.67982042901423,150.9962372736845,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1656.0778093079823,1656.0778096578304,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1656.07780931|1656.07780966,window_3p0,1
2021,0.067,0.002141617875,0.06218135978125,0.07181864021875,1648846655.220239,1.64,0.063487746685,0.070512253315,0.00702450663,0.0,1.0,8000,0.000125,True,13984.24136936458,4.110586230062885e-06,0.2433027307707376,0.6957179826695293,4512.211757981531,6615.323835537533,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.1**2 * RBF(length_scale=0.32),0.034610636295701,0.4719632222141046,0.1278082447614374,0.3200789346070251,0.0314642148142736,65.60895337454386,1650.5396782081946,400,35,365,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.172792694697163,16.16097656810088,220.37695320137564,149.4566039737715,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1650.5396761362065,1650.5396782081946,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1650.53967614|1650.53967821,window_3p0,1
2021,0.068,0.002151836,0.063158369,0.072841631,1688944316.584832,1.64,0.06447098896,0.07152901104,0.00705802208,0.0,1.0,8000,0.000125,True,14978.298424068917,4.235046245541607e-06,0.1972303553808432,0.8515557455092464,5657.6444826279185,6644.757225067602,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.98**2 * RBF(length_scale=0.319),0.0342697008691363,0.4673141027609495,0.1265492572619316,0.3188662008706362,0.0311542735173966,63.75588885660557,1651.2250665436443,400,37,363,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.23507098288074,15.92579586415336,217.1699436020912,148.1833192077074,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1651.225066176624,1651.2250665436443,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1651.22506618|1651.22506654,window_3p0,1
2021,0.069,0.002162225875,0.06413499178125,0.07386500821875,1724161996.1093495,1.64,0.065453949565,0.072546050435,0.00709210087,0.0,1.0,8000,0.000125,True,13462.961850991958,3.6747972128805657e-06,0.279462547991216,0.5844388488323176,3846.0366175522113,6583.653700467416,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.91**2 * RBF(length_scale=0.319),0.0339412013307978,0.4628345636017883,0.1253361923231284,0.3186128568136022,0.0308556375734525,62.51657857811259,1657.3101925035637,401,39,362,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.325920378573834,15.697343058942815,214.05467807649293,147.35410416527466,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,2,2,1,2,stable_reproduced,False,attempt_02_55_75MeV,False,1657.310192187211,1657.3101925035637,study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/runs/window_3p0/draw_01/attempt_01/results_single.csv|study_results/v4p2_followups_20260806/pseudo65/gp_window_ensemble_20260806/central_repeat/window_3p0/draw_01/attempt_02/results_single.csv,1657.31019219|1657.3101925,window_3p0,1
